date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:46:21	50440/50440	---MCZ	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_4c3247fd7a9515c2bb4c588f29590de2.css?ver=6.5.8	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/autoptimize/css/autoptimize_single_4c3247fd7a9515c2bb4c588f29590de2069c.css	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:22	9545/9545	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minb106.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:23	3037/3037	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3e35.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:23	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min64be.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:24	90560/90560	---M-Z	200	added ('OK')	application/javascript	etag:%221613711686%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builder.js?ver=1.3.9	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builderd36b.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:24	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3e35.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:25	2938/2938	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min3e35.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:26	16912/16912	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min.js?ver=1.12.1	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min35d0.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:26	55992/55992	---M-Z	200	added ('OK')	application/javascript	etag:%221634456458%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps.js?ver=2.3.4	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps531b.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:27	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%221612407492%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.min.js?ver=5.8.2	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.min080f.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:28	57157/57157	---M-Z	200	added ('OK')	application/javascript	etag:%221613728071%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core.js?ver=1.0.0	C:/Users/kamp_/Desktop/ciclos/ciclos/a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core8a54.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
03:46:28	13795/13795	---MCZ	200	added ('OK')	text/javascript	etag:W/2021.9.0	https://static.cloudflareinsights.com/beacon.min.js	C:/Users/kamp_/Desktop/ciclos/ciclos/static.cloudflareinsights.com/beacon.min.js	(from https://demo.goodlayers.com/kingster/course-search/?course-keywords)
